Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
1000,2.1940362,37.96153846153846,0.13183425,0.20162095,0.22975798845291137,0.22975798845291137,0.0,1.0
2000,2.1966362,53.64705882352941,-0.0459144,0.18475518,0.21714204218652514,0.21714204218652514,0.0,1.0
3000,2.1966288,41.333333333333336,-0.026897179,0.25575146,0.3668941830595334,0.3668941830595334,0.0,1.0
4000,2.1964836,60.916666666666664,0.26800373,0.15852882,1.9072029789288838,1.9072029789288838,0.0,1.0
5000,2.1963305,47.75,-0.028632691,0.16155571,1.4206168502569199,1.4206168502569199,0.0,1.0
6000,2.196572,82.52173913043478,-0.0065350253,0.22967285,1.329157288778912,1.329157288778912,0.0,1.0
7000,2.1966631,44.18181818181818,-0.06322243,0.31050095,1.0442105667157606,1.0442105667157606,0.0,1.0
8000,2.1966414,33.25,-0.03652351,0.23092656,-0.7065447979959948,-0.7065447979959948,0.0,1.0
9000,2.1966116,37.92857142857143,-0.0008521481,0.22283597,-0.19460507896211413,-0.19460507896211413,0.0,1.0
10000,2.1966052,42.35,0.053423684,0.21842666,0.30153057121095206,0.30153057121095206,0.0,1.0
11000,2.1919863,66.4375,-0.08520481,0.32775292,2.61966073513031,2.61966073513031,1.182423820098241,1.0
12000,2.1890972,49.75,-0.023112131,0.334835,1.5570534735918045,1.5570534735918045,1.5811849966645242,1.0
13000,2.189109,48.266666666666666,-0.06702425,0.3251169,1.802337184548378,1.802337184548378,1.2891464903950691,1.0
14000,2.189856,105.3,0.03841693,0.24176355,8.638645635710823,8.638645635710823,3.4469051162401834,1.0
15000,2.1878824,59.35,-0.11476173,0.34110668,2.251155063509941,2.251155063509941,1.679404541105032,1.0
16000,2.1880658,45.7,-0.10427184,0.33887145,1.8144775956869126,1.8144775956869126,1.2162189409136772,1.0
17000,2.1879776,60.529411764705884,-0.10153441,0.344138,2.8178010372554554,2.8178010372554554,1.735171584522023,1.0
18000,2.1885228,68.4,-0.16629449,0.35458243,4.233167783780531,4.233167783780531,1.7184040492231196,1.0
19000,2.1885436,67.88888888888889,0.017671626,0.3311868,4.024917995228487,4.024917995228487,1.751939586856786,1.0
20000,2.1880083,50.904761904761905,-0.025289368,0.37669685,2.0220673964137124,2.0220673964137124,1.504755892657808,1.0
21000,2.1803186,59.46666666666667,-0.11676345,0.45434028,2.965045928955078,2.965045928955078,1.4056445633992554,1.0
22000,2.168951,81.16666666666667,0.08026635,0.5994516,5.6908762867634115,5.6908762867634115,0.8939877301454544,1.0
23000,2.1700335,70.16666666666667,0.1783926,0.5568177,5.3948162744442625,5.3948162744442625,0.9076659350345532,1.0
24000,2.165746,118.5,0.0337971,0.61510074,9.631811201572418,9.631811201572418,1.3441267181187868,1.0
25000,2.1654615,183.5,0.01682476,0.6205812,17.836342016855877,17.836342016855877,2.2140377247706056,1.0
26000,2.1662488,74.0,-0.18179023,0.58337635,3.790867643696921,3.790867643696921,1.0032969146102135,1.0
27000,2.1668415,78.5,0.019309325,0.57473123,6.209578702083001,6.209578702083001,0.9293180633193026,1.0
28000,2.1649916,77.91666666666667,0.0836095,0.61104226,3.7925758411486945,3.7925758411486945,0.7939667127405604,1.0
