Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
1000,2.1959987,31.34375,0.07077676,-0.14835736,-0.7658716767064987,-0.7658716767064987,0.0,1.0
2000,2.1963603,32.3448275862069,0.087527014,-0.100857995,-0.5457773064744884,-0.5457773064744884,0.0,1.0
3000,2.1962657,29.727272727272727,0.0965043,-0.15428214,-0.9115073446071509,-0.9115073446071509,0.0,1.0
4000,2.1964505,34.6,0.10055932,-0.09635731,-0.36224913597106934,-0.36224913597106934,0.0,1.0
5000,2.1962771,42.30769230769231,0.10996855,-0.22636828,0.11529730796813965,0.11529730796813965,0.0,1.0
6000,2.1963594,33.857142857142854,0.10402065,-0.09384607,0.03376972143139158,0.03376972143139158,0.0,1.0
7000,2.1964688,35.03448275862069,0.111217655,-0.055789895,0.4956061264564251,0.4956061264564251,0.0,1.0
8000,2.196297,34.407407407407405,0.108762674,-0.30087894,0.0006749828656514486,0.0006749828656514486,0.0,1.0
9000,2.196474,36.0,0.12782021,-0.11610844,-0.8897182632375646,-0.8897182632375646,0.0,1.0
10000,2.1964269,50.2,0.106257364,-0.11709603,2.2507433980703353,2.2507433980703353,0.0,1.0
11000,2.1909583,45.523809523809526,0.09546215,-0.03057117,1.155942556403932,1.155942556403932,1.1335188349088032,1.0
12000,2.1861563,44.714285714285715,0.077832,0.054357145,2.4558453397317366,2.4558453397317366,1.6313852234320207,1.0
13000,2.1862602,50.21052631578947,0.04227468,0.038119014,2.0107120242383747,2.0107120242383747,1.743622246922718,1.0
14000,2.186385,40.65384615384615,0.029084498,0.07583137,0.33424617235477155,0.33424617235477155,1.4245252996109998,1.0
15000,2.1877544,57.5625,0.07493174,0.06332623,2.149047893636367,2.149047893636367,1.8468262580606867,1.0
16000,2.185603,49.333333333333336,0.069851436,0.1250195,2.3572466492652895,2.3572466492652895,1.8326551783829927,1.0
17000,2.1838002,42.65,0.0808381,0.01689457,0.8411241854940142,0.8411241854940142,1.4234065739881425,1.0
18000,2.1866605,74.07692307692308,0.11352717,0.004889354,4.173876501046694,4.173876501046694,2.4255578105266276,1.0
19000,2.1858892,62.1764705882353,0.014586831,0.045500394,3.0935176014900208,3.0935176014900208,2.0145469707272508,1.0
20000,2.1857736,55.68421052631579,0.022239348,-0.0070035877,1.893316970931159,1.893316970931159,1.9132007112105687,1.0
21000,2.1741889,42.888888888888886,0.1531884,0.07247782,1.372354463527077,1.372354463527077,1.0220003261377937,1.0
22000,2.1578853,86.54545454545455,0.22901842,0.31686303,6.861323139884255,6.861323139884255,1.1745030297474428,1.0
23000,2.1617208,102.7,0.23611164,0.18204726,8.197157912784153,8.197157912784153,1.6471638333880239,1.0
24000,2.1634367,92.33333333333333,0.20448956,0.23243591,6.8169559607139,6.8169559607139,1.206367814555191,1.0
25000,2.1587493,80.16666666666667,0.28756684,0.333178,4.895065090873024,4.895065090873024,1.1204136870801449,1.0
26000,2.1625538,90.25,0.22770238,0.3545479,9.037141346014463,9.037141346014463,1.5321451425552368,1.0
27000,2.161964,69.72727272727273,0.19823778,0.25088587,3.8576190054416655,3.8576190054416655,0.7356350941583514,1.0
28000,2.1562805,53.142857142857146,0.22418267,0.33396617,4.242779138542357,4.242779138542357,0.900218910404614,1.0
29000,2.1642177,74.85714285714286,0.20681949,0.26316407,5.383142283984593,5.383142283984593,1.0261494871228933,1.0
30000,2.1561475,64.4375,0.17480761,0.28990075,4.9737175814807415,4.9737175814807415,1.1521115397335961,1.0
31000,2.1510987,65.66666666666667,0.28830302,0.30278853,3.8302695651849112,3.8302695651849112,1.0077722820763786,1.0
32000,2.1274645,142.28571428571428,0.52220213,0.38692248,16.718863827841624,16.718863827841624,1.4174585257257735,1.0
33000,2.1251624,271.5,0.5731234,0.4045559,25.769745588302612,25.769745588302612,1.8957651466131211,1.0
34000,2.1270611,140.83333333333334,0.5560296,0.38585484,15.801665097475052,15.801665097475052,1.2025817570586999,1.0
35000,2.1217003,180.0,0.5468585,0.4193528,22.808678483963014,22.808678483963014,1.7059763669967651,1.0
36000,2.1311095,123.71428571428571,0.34041432,0.3780456,13.320711359381676,13.320711359381676,1.0489143114537,1.0
37000,2.1130342,101.8,0.37056568,0.40872335,9.657220542430878,9.657220542430878,0.9211017679888756,1.0
38000,2.1304092,129.375,0.4127192,0.40101844,14.670766085386276,14.670766085386276,1.0202331291511655,1.0
39000,2.1219733,155.14285714285714,0.4221551,0.40193057,17.278607615402766,17.278607615402766,1.333706898348672,1.0
40000,2.1209016,88.22222222222223,0.42744428,0.40001225,9.154438588354322,9.154438588354322,0.6735006418182619,1.0
41000,2.1284132,171.85714285714286,0.55018085,0.3752228,22.71255894502004,22.71255894502004,1.9110840757687886,1.0
42000,2.0881107,135.0,0.72655815,0.43855518,13.83892380197843,13.83892380197843,0.6668845616901914,1.0
43000,2.0776129,302.5,0.83707964,0.44828853,44.33817505836487,44.33817505836487,1.434947945177555,1.0
44000,2.0941722,249.0,0.7868091,0.445658,34.632771253585815,34.632771253585815,1.356193196028471,1.0
45000,2.0684803,317.8333333333333,0.70185775,0.43879738,49.52871767282486,49.52871767282486,1.5177245823666454,1.0
46000,2.0790465,102.5,0.66722995,0.43243286,17.654887557029724,17.654887557029724,0.5742731469605739,1.0
47000,2.08993,287.25,0.79836434,0.4311797,45.20857751369476,45.20857751369476,1.4538975376053713,1.0
48000,2.0845163,253.0,0.69478464,0.44163156,34.52199662923813,34.52199662923813,1.259829392656684,1.0
49000,2.0808365,582.5,0.83668023,0.43958393,81.00462520122528,81.00462520122528,3.720711313188076,1.0
50000,2.08059,281.3333333333333,0.68389344,0.40852258,38.592293659845986,38.592293659845986,1.610644801830252,1.0
51000,2.0813243,379.0,0.86822885,0.44533813,58.019697189331055,58.019697189331055,1.8705934882164001,1.0
52000,2.067876,999.0,1.064003,0.4350419,155.41868019104004,155.41868019104004,4.991271235048771,1.0
53000,2.038369,624.3333333333334,1.060925,0.43932635,98.45525109767914,98.45525109767914,2.7929152883589268,1.0
54000,2.0321145,None,1.1685629,0.43705094,None,None,None,1.0
55000,2.0332456,409.75,1.1039718,0.44401568,67.34310129284859,67.34310129284859,1.8020065985620022,1.0
56000,2.038179,624.0,1.0057662,0.46625286,100.88609910011292,100.88609910011292,2.074106636457145,1.0
57000,2.0213282,229.0,1.0934047,0.42820346,36.706375420093536,36.706375420093536,0.7022682658862323,1.0
58000,2.037367,433.25,0.9873414,0.464995,68.71914970874786,68.71914970874786,1.5020513962954283,1.0
59000,2.0323617,222.33333333333334,1.1250219,0.43037254,33.43813820679983,33.43813820679983,0.7715473578621944,1.0
60000,2.0343795,170.5,1.1746515,0.4446377,25.8439621925354,25.8439621925354,0.4718382330611348,1.0
61000,2.0283055,552.0,1.1310259,0.44255048,91.32513570785522,91.32513570785522,1.7543695196509361,1.0
62000,2.031436,697.5,1.3298987,0.42555815,119.39894473552704,119.39894473552704,2.339077603071928,1.0
63000,2.0099034,999.0,1.5810084,0.41970968,None,None,None,1.0
64000,1.9819463,616.0,1.4412155,0.43235356,140.0702521800995,140.0702521800995,2.6280378326773643,1.0
65000,1.9948609,939.0,1.5603697,0.42322838,165.0778045654297,165.0778045654297,2.36828126385808,1.0
66000,1.9945859,999.0,1.513602,0.4244321,None,None,None,1.0
67000,2.0036597,670.3333333333334,1.4026815,0.41942164,136.07635140419006,136.07635140419006,1.6422401466406882,1.0
68000,1.9872859,259.0,1.5182809,0.42771286,44.499133855104446,44.499133855104446,0.615438328590244,1.0
69000,1.9864036,581.0,1.5083145,0.4260636,105.82354605197906,105.82354605197906,1.230409186333418,1.0
70000,1.9879205,560.5,1.5217909,0.42094985,102.4258542060852,102.4258542060852,0.9506213404238224,1.0
71000,2.0010169,None,1.5522269,0.42490825,None,None,None,1.0
72000,1.9642088,999.0,1.5610402,0.41379148,179.4818434715271,179.4818434715271,2.3546346873044968,1.0
73000,1.9363828,639.0,2.1581538,0.39274308,176.75691294670105,176.75691294670105,2.4154562894254923,1.0
74000,1.9807695,26.0,2.1892467,0.39108506,23.583272457122803,23.583272457122803,0.23214649502187967,1.0
75000,1.9620249,999.0,2.1252837,0.39715987,187.6262903213501,187.6262903213501,1.7757497150450945,1.0
76000,1.9666446,999.0,2.1307383,0.39199358,194.51237964630127,194.51237964630127,1.2275477945804596,1.0
77000,1.9658335,859.0,2.0873013,0.39353138,160.61271780729294,160.61271780729294,1.629018034785986,1.0
78000,1.9599502,599.0,2.1037276,0.39099953,117.91627049446106,117.91627049446106,0.9254723638296127,1.0
79000,1.9542075,None,2.0463727,0.38703263,None,None,None,1.0
80000,1.9605665,832.3333333333334,2.1488175,0.38537833,153.87097295125326,153.87097295125326,1.3257585571457942,1.0
81000,1.9694487,None,2.1453843,0.38577768,None,None,None,1.0
82000,1.9786284,None,2.0962908,0.38058397,None,None,None,1.0
83000,1.9292648,784.0,2.69299,0.3553025,148.5993227660656,148.5993227660656,1.1938637108250987,1.0
84000,1.9307528,None,2.8086126,0.36372644,None,None,None,1.0
85000,1.9405695,None,2.7480533,0.35565618,None,None,None,1.0
86000,1.9271148,999.0,2.7064655,0.3585533,201.07593488693237,201.07593488693237,1.1678682267665863,1.0
87000,1.9266965,None,2.6897025,0.36075357,None,None,None,1.0
88000,1.9108276,645.0,2.6784484,0.36128232,124.18842792510986,124.18842792510986,0.9400846799835563,1.0
89000,1.9214039,804.6666666666666,2.7489073,0.36510533,159.6176868279775,159.6176868279775,0.8242779398957888,1.0
90000,1.9376805,380.5,2.7226064,0.37060472,72.75730013847351,72.75730013847351,0.7176162526011467,1.0
91000,1.9107846,392.3333333333333,2.716681,0.3667196,78.41099810600281,78.41099810600281,0.42672320796797675,1.0
92000,1.9323366,None,2.6826546,0.36317548,None,None,None,1.0
93000,1.9119967,589.0,3.0345001,0.34949648,114.60289692878723,114.60289692878723,0.9356125727063045,1.0
94000,1.8938206,729.0,3.3285694,0.33452183,148.96616252263388,148.96616252263388,0.85904366367807,1.0
95000,1.9114411,None,3.2522447,0.32493532,None,None,None,1.0
96000,1.899531,999.0,3.2377987,0.33282447,212.12301635742188,212.12301635742188,0.8799312114715576,1.0
97000,1.8972701,999.0,3.2511444,0.33074155,210.7199912071228,210.7199912071228,1.0162522625178099,1.0
98000,1.8977271,None,3.274563,0.3248273,None,None,None,1.0
99000,1.9008732,487.25,3.1895757,0.32940468,99.15837728977203,99.15837728977203,0.5591522179311141,1.0
100000,1.9000697,None,3.2478414,0.3244908,None,None,None,1.0
101000,1.905543,880.5,3.2274249,0.3307774,158.7915530204773,158.7915530204773,0.5333718564361334,1.0
102000,1.9038771,999.0,3.267282,0.31737506,209.33590412139893,209.33590412139893,0.9346354720182717,1.0
103000,1.8857937,None,3.3309755,0.32045668,None,None,None,1.0
104000,1.8491896,999.0,3.649696,0.30599472,215.9732322692871,215.9732322692871,0.8293093713000417,1.0
105000,1.8394907,999.0,3.7485085,0.2992114,216.60360288619995,216.60360288619995,0.9232753198593855,1.0
106000,1.8412534,None,3.7746663,0.30556163,None,None,None,1.0
107000,1.8543205,832.5,3.810271,0.29818678,183.58636271953583,183.58636271953583,0.5246428766986355,1.0
108000,1.8379648,999.0,3.7662668,0.30500633,229.0632095336914,229.0632095336914,0.31822838354855776,1.0
109000,1.8324183,419.0,3.589083,0.31578058,90.37380383412044,90.37380383412044,0.23262932966463268,1.0
