Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
1000,2.1895566,39.48,-0.17490014,-0.10229451,-0.4943002512057622,-0.4943002512057622,0.0,1.0
2000,2.1963983,41.083333333333336,-0.18680586,-0.11193863,0.05146031826734543,0.05146031826734543,0.0,1.0
3000,2.1964638,56.875,-0.2172537,-0.14034458,1.243495099246502,1.243495099246502,0.0,1.0
4000,2.1965442,44.0,-0.09299302,-0.03569,1.1850373501127416,1.1850373501127416,0.0,1.0
5000,2.1966097,None,-0.21476261,-0.17745951,None,None,None,1.0
6000,2.1967,None,-0.29859313,-0.21036206,None,None,None,1.0
7000,2.1964726,134.47826086956522,-0.20369236,-0.103381515,-1.6364097513935782,-1.6364097513935782,0.0,1.0
8000,2.196496,38.94736842105263,-0.05834146,-0.0064326418,0.6929301351308823,0.6929301351308823,0.0,1.0
9000,2.1963775,39.354838709677416,-0.1405609,-0.095866926,-0.42474681735038755,-0.42474681735038755,0.0,1.0
10000,2.19654,42.5,-0.056879953,-0.010168343,0.510242623942239,0.510242623942239,0.0,1.0
11000,2.1911495,44.416666666666664,-0.16061099,-0.0591685,0.6439788859823475,0.6439788859823475,1.1123938521613246,1.0
12000,2.1874712,68.28571428571429,-0.1097286,-0.068812266,2.949311089515686,2.949311089515686,2.5170806273818016,1.0
13000,2.1858165,70.23076923076923,-0.07076779,-0.02226565,4.468042393525441,4.468042393525441,2.344639970610539,1.0
14000,2.1859686,70.92857142857143,-0.0962225,-0.019891558,4.87549067735672,4.87549067735672,2.6820775873959066,1.0
15000,2.1880493,71.35714285714286,-0.044988576,0.010570029,4.574515883739178,4.574515883739178,2.4712088053616195,1.0
16000,2.188293,72.84615384615384,-0.07520323,0.0048860637,2.9592441714235713,2.9592441714235713,3.16487432377679,1.0
17000,2.1864166,72.13333333333334,-0.077112205,0.022892762,5.023737287521362,5.023737287521362,2.737458349702259,1.0
18000,2.1862788,54.5,-0.053052522,0.046318877,2.045256919331021,2.045256919331021,2.148197499828206,1.0
19000,2.187068,63.588235294117645,-0.10753393,-0.02669978,3.745678000152111,3.745678000152111,2.5050990753807127,1.0
20000,2.1869426,45.65,-0.10126125,-0.047507692,1.5359292342549278,1.5359292342549278,1.8635936762605394,1.0
21000,2.1769514,53.07142857142857,0.035865586,0.1327537,2.769384358610426,2.769384358610426,1.685843212530017,1.0
22000,2.164139,111.88888888888889,0.11980506,0.22423163,11.503685394922892,11.503685394922892,2.44089164895316,1.0
23000,2.1563196,63.05263157894737,0.05391739,0.25639793,3.7661809391445584,3.7661809391445584,1.2219597788838048,1.0
24000,2.1624541,149.0,0.25731665,0.30765578,13.552267338548388,13.552267338548388,2.529350294066327,1.0
25000,2.1600745,82.27272727272727,0.27498564,0.27881262,9.24290646206249,9.24290646206249,2.1768897771835327,1.0
26000,2.1621041,78.45454545454545,0.03845556,0.21334119,5.979102969169617,5.979102969169617,1.482780451265474,1.0
27000,2.160881,105.0909090909091,0.2319567,0.30985042,8.507730668241328,8.507730668241328,2.2164914919571443,1.0
28000,2.1633403,89.5,0.12845139,0.22445333,9.129136426108223,9.129136426108223,2.1597396467945407,1.0
29000,2.162093,115.0,0.13791771,0.22379331,9.654693109648568,9.654693109648568,2.172384566760489,1.0
30000,2.1639853,174.375,0.17876779,0.23844282,19.701420202851295,19.701420202851295,3.862970062531531,1.0
31000,2.1511488,72.61538461538461,0.13186166,0.26206473,5.232674993001497,5.232674993001497,1.3803083767684607,1.0
32000,2.1331556,210.0,0.5810885,0.45082486,27.74670418103536,27.74670418103536,2.6934903462727866,1.0
33000,2.1267488,301.8,0.49966455,0.41943276,42.93562026023865,42.93562026023865,3.7746807873249053,1.0
34000,2.1291308,116.25,0.5298632,0.48746252,13.359388709068298,13.359388709068298,1.4064675162080675,1.0
35000,2.1158288,164.0,0.35658225,0.39756012,23.252039598094093,23.252039598094093,2.1686835520797305,1.0
36000,2.1266832,138.57142857142858,0.40832394,0.41266602,14.570547372102737,14.570547372102737,1.2969447734455268,1.0
37000,2.1266208,182.33333333333334,0.42785084,0.40385222,20.741018176078796,20.741018176078796,2.3428297048434614,1.0
38000,2.121796,169.42857142857142,0.44760412,0.4152485,21.212491614477976,21.212491614477976,1.8962168097496033,1.0
39000,2.1250322,95.75,0.52432424,0.43459275,11.917759522795677,11.917759522795677,0.9719539294019341,1.0
40000,2.1262856,334.4,0.44945356,0.39971533,47.16742606163025,47.16742606163025,4.292637068033218,1.0
41000,2.1232328,283.75,0.45942327,0.42007735,47.31685936450958,47.31685936450958,3.9737933029731116,1.0
42000,2.0798492,182.5,0.7955979,0.4846389,20.871537685394287,20.871537685394287,1.2125106180707614,1.0
43000,2.0790968,151.0,0.82245445,0.52663153,19.100834622979164,19.100834622979164,1.1397322099655867,1.0
44000,2.0954316,303.2,0.8075463,0.49320233,40.664978285630546,40.664978285630546,1.927439381678899,1.0
45000,2.0861337,254.75,0.6944439,0.501818,38.31905418634415,38.31905418634415,1.9291234440170228,1.0
46000,2.0756395,226.5,0.6600625,0.48388776,33.40768028795719,33.40768028795719,1.4674931023619138,1.0
47000,2.077826,448.5,0.4414699,0.44183618,74.25157296657562,74.25157296657562,2.7888071931520244,1.0
48000,2.0871387,85.75,0.5363129,0.40862122,9.896665334701538,9.896665334701538,0.5605484219267964,1.0
49000,2.1019294,437.6666666666667,0.8579797,0.4770069,23.243231058120728,23.243231058120728,3.922088069220384,1.0
50000,2.0871484,263.8,0.7057873,0.48983926,27.106581377983094,27.106581377983094,2.0656093566329217,1.0
51000,2.0772884,348.0,0.7923207,0.50686234,57.47974650065104,57.47974650065104,2.56650538276881,1.0
52000,2.0601125,424.0,1.0545598,0.51215875,68.59678566455841,68.59678566455841,2.749182555824518,1.0
53000,2.0327137,296.4,1.016307,0.5134385,49.39855823516846,49.39855823516846,1.198277161642909,1.0
54000,2.0305169,209.0,0.92018586,0.49716872,34.8713987270991,34.8713987270991,0.8125649522989988,1.0
55000,2.0261989,240.5,1.0078675,0.5124979,36.93181139230728,36.93181139230728,0.9187761712964857,1.0
56000,2.03406,104.0,1.0477794,0.50396013,16.206400990486145,16.206400990486145,0.35429482348263264,1.0
57000,2.0360775,604.75,0.9617097,0.5153215,110.3254302740097,110.3254302740097,2.075679076835513,1.0
58000,2.0313113,None,1.1226902,0.5143751,None,None,None,1.0
59000,2.030357,397.0,0.9211263,0.505624,71.2371584892273,71.2371584892273,1.3424056352116167,1.0
60000,2.0447977,277.5,1.1082711,0.51654255,47.962974071502686,47.962974071502686,1.0598864816129208,1.0
61000,2.0377202,369.0,1.111453,0.5182966,64.73792314529419,64.73792314529419,1.7652504816651344,1.0
62000,2.0309207,694.0,1.248336,0.5151796,126.14542818069458,126.14542818069458,2.213019526563585,1.0
63000,2.013662,292.0,1.5731612,0.49161828,52.64872908592224,52.64872908592224,0.8369582891464233,1.0
64000,2.0146055,612.3333333333334,1.568295,0.48841977,116.53272851308186,116.53272851308186,1.5310078151524067,1.0
65000,1.9895649,279.0,1.4379282,0.48538944,52.86013432343801,52.86013432343801,0.5812432828048865,1.0
66000,2.00088,None,1.5125201,0.48202085,None,None,None,1.0
67000,1.9834359,552.6666666666666,1.4712803,0.4869219,105.2271785736084,105.2271785736084,1.16426753376921,1.0
68000,2.0030885,902.0,1.3300265,0.47827396,175.43792533874512,175.43792533874512,2.2626960054039955,1.0
69000,2.0027719,None,1.5202596,0.4824902,None,None,None,1.0
70000,1.9952128,701.0,1.5343078,0.48972684,141.57160329818726,141.57160329818726,1.6597542725503445,1.0
