Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
1000,2.1937892,34.48275862068966,-0.04421309,0.37568188,0.24877696271453584,0.24877696271453584,0.0,1.0
2000,2.1960554,39.16,-0.008792811,0.43770486,-0.1170034110546112,-0.1170034110546112,0.0,1.0
3000,2.1962454,39.5,0.007385156,0.32295808,0.8080442446470261,0.8080442446470261,0.0,1.0
4000,2.1961484,35.55555555555556,0.027163204,0.36460352,0.27292676270008087,0.27292676270008087,0.0,1.0
5000,2.1961827,43.22727272727273,0.03509734,0.3330469,0.6265656433322213,0.6265656433322213,0.0,1.0
6000,2.1962469,44.36363636363637,0.02321534,0.31113258,0.9211457550525666,0.9211457550525666,0.0,1.0
7000,2.1962316,38.370370370370374,0.026537122,0.43127415,0.14053948010717118,0.14053948010717118,0.0,1.0
8000,2.1962688,43.285714285714285,0.023644026,0.384134,0.9209716277463096,0.9209716277463096,0.0,1.0
9000,2.1960318,37.666666666666664,-0.0121448245,0.42846707,0.012183537608698794,0.012183537608698794,0.0,1.0
10000,2.1960142,72.0,0.013912966,0.4215021,2.286717861890793,2.286717861890793,0.0,1.0
11000,2.1885614,49.09090909090909,0.040773854,0.4608665,2.1290309518575667,2.1290309518575667,1.4460445493459702,1.0
12000,2.1834211,42.333333333333336,0.04964075,0.48780847,0.812614829643913,0.812614829643913,1.5468839016621527,1.0
13000,2.1856546,64.6875,0.06926891,0.46792793,5.020993065834046,5.020993065834046,2.516420781115691,1.0
14000,2.1847024,44.72727272727273,0.08880871,0.44462684,1.4014707722447135,1.4014707722447135,1.6865891800685362,1.0
15000,2.181506,55.64705882352941,0.100444466,0.4495976,1.9160785145229764,1.9160785145229764,1.8110831826925278,1.0
16000,2.1853034,45.333333333333336,0.057357345,0.48956317,2.4716087414158716,2.4716087414158716,1.6024409099999402,1.0
17000,2.1853948,66.85714285714286,0.07131837,0.4553353,3.3236293579850877,3.3236293579850877,2.464732506445476,1.0
18000,2.1845114,71.94117647058823,0.06763,0.5064659,6.211072642356157,6.211072642356157,2.585622751619667,1.0
19000,2.1843665,46.476190476190474,0.035662293,0.45739827,1.9647566335541862,1.9647566335541862,1.7764629136238779,1.0
20000,2.1851757,57.2,0.09281424,0.4581895,2.9331390038132668,2.9331390038132668,1.9885517116636038,1.0
21000,2.1757803,47.5,0.053650074,0.6251062,1.8952844928611408,1.8952844928611408,1.4330689589154313,1.0
22000,2.1591904,59.76923076923077,0.22575755,0.6934469,4.883119674829336,4.883119674829336,0.9542538964977632,1.0
23000,2.1577177,80.06666666666666,0.2256345,0.6558623,7.392596559865134,7.392596559865134,1.3909338324862932,1.0
24000,2.157193,63.2,0.20662747,0.77963763,4.299280047416687,4.299280047416687,1.124693863093853,1.0
25000,2.158838,134.16666666666666,0.23307484,0.69417256,12.394873746803828,12.394873746803828,2.333329546132258,1.0
26000,2.152303,80.33333333333333,0.21538273,0.7082467,7.342337683836619,7.342337683836619,1.222724199295044,1.0
27000,2.1563818,67.07142857142857,0.26818046,0.70771784,4.725794724055699,4.725794724055699,1.0955155912254537,1.0
28000,2.1534815,97.11111111111111,0.29843575,0.63758904,8.928695850902134,8.928695850902134,1.5086174536910322,1.0
29000,2.155829,102.0,0.21420427,0.7066426,10.272837448120118,10.272837448120118,1.6089282549917698,1.0
30000,2.1574438,93.75,0.1794681,0.76743513,8.05292558670044,8.05292558670044,1.5345027184715339,1.0
31000,2.1432452,74.55555555555556,0.20852682,0.8069733,5.111784636974335,5.111784636974335,1.153215891099535,1.0
32000,2.1227229,125.0,0.3707304,0.857139,16.976550269126893,16.976550269126893,1.5293605390004814,1.0
33000,2.118696,83.33333333333333,0.54668784,0.8423518,8.928601367133004,8.928601367133004,0.7055801914206573,1.0
34000,2.1212535,222.5,0.5521128,0.80910313,39.99245206514994,39.99245206514994,2.638053309172392,1.0
35000,2.1124694,261.0,0.5129719,0.767117,27.573757847150166,27.573757847150166,2.4368017154435315,1.0
36000,2.119431,116.0,0.55190706,0.804902,13.636267380280929,13.636267380280929,1.158605855974284,1.0
37000,2.1237993,140.0,0.3631023,0.8482171,14.324764877557755,14.324764877557755,1.4259070828557014,1.0
