Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
71000,2.047676,95.83333333333333,1.214742,0.08223659,12.407142837842306,12.407142837842306,0.6373905098686615,1.0
72000,2.0075717,243.75,1.2917931,0.08544351,38.87012089292208,38.87012089292208,1.577386156655848,1.0
73000,2.0221314,241.0,1.4472526,0.10679946,35.99896678328514,35.99896678328514,0.9520129738957621,1.0
74000,1.9845843,171.42857142857142,1.5122714,0.14251366,26.594737657478877,26.594737657478877,0.9013519027170592,1.0
75000,2.004548,242.5,1.6181192,0.13008036,38.75215983390808,38.75215983390808,1.2700033262372017,1.0
76000,1.9808923,265.5,1.5903575,0.12491647,41.37027168273926,41.37027168273926,1.3753528718370944,1.0
77000,1.9786918,226.125,1.4271301,0.09128433,39.43381987299238,39.43381987299238,0.8336110934615135,1.0
78000,2.0254908,60.57142857142857,1.5789636,0.11468698,8.607138477265835,8.607138477265835,0.30064715072512627,1.0
79000,1.9966422,218.0,1.6372434,0.1201945,36.72449140250683,36.72449140250683,0.7391328802332282,1.0
80000,1.9737289,326.6666666666667,1.5251108,0.1098511,56.28910628954569,56.28910628954569,1.022774660338958,1.0
81000,1.9840213,184.75,1.4848543,0.10345743,31.926976434886456,31.926976434886456,0.5997041740920395,1.0
82000,2.0230892,160.6,1.62016,0.1387038,25.233941650390626,25.233941650390626,0.8399180993437767,1.0
83000,1.9698375,144.28571428571428,1.8201933,0.13744862,23.594896459579466,23.594896459579466,0.7830098036676645,1.0
84000,1.9464549,161.0,1.7751753,0.12247201,26.73199471405574,26.73199471405574,0.4041040700644122,1.0
85000,1.9694003,184.2,1.8035756,0.14849676,29.607029110193253,29.607029110193253,0.4350211789133027,1.0
86000,1.996727,112.66666666666667,1.6955686,0.14066313,20.47541275024414,20.47541275024414,0.6767411848180928,1.0
87000,1.9541663,164.6,1.7302202,0.12880845,28.44146089553833,28.44146089553833,0.5035645446740091,1.0
88000,1.9649603,170.125,1.7722083,0.14876676,29.4812952876091,29.4812952876091,0.724612945195986,1.0
89000,1.9604955,194.5,1.8351076,0.1390008,29.75257162253062,29.75257162253062,0.3462751260958612,1.0
90000,1.9505678,188.0,1.667912,0.12837178,35.34732448203223,35.34732448203223,0.79770442926591,1.0
91000,1.9410965,215.0,1.8740109,0.1383645,38.94604460398356,38.94604460398356,0.528568065414826,1.0
92000,1.9729279,132.55555555555554,1.8175287,0.13893865,23.211618608898586,23.211618608898586,0.43613677999625605,1.0
93000,1.9409815,140.8,1.8167772,0.16030708,22.678126755687927,22.678126755687927,0.736102270137053,1.0
94000,1.9109479,91.22222222222223,2.0350091,0.16927914,14.202677941322326,14.202677941322326,0.3499193847761489,1.0
95000,1.9153587,167.25,2.1035287,0.16811486,41.2945659160614,41.2945659160614,0.4167152096827825,1.0
96000,1.9278337,142.72727272727272,1.9623202,0.18716007,24.55775477985541,24.55775477985541,0.4155652888851667,1.0
97000,1.9250027,100.5,2.1279716,0.16758397,18.68933415412903,18.68933415412903,0.46092146448791027,1.0
98000,1.914748,136.6,1.8748,0.1697353,24.27733372449875,24.27733372449875,0.4166842105449177,1.0
99000,1.9082687,174.0,2.0940678,0.17575489,32.97063222527504,32.97063222527504,0.3438336373656057,1.0
100000,1.8945152,137.0,2.228559,0.1530938,24.64613175392151,24.64613175392151,0.3440589774399996,1.0
101000,1.9115177,266.3333333333333,1.8334994,0.1611229,39.75620062351227,39.75620062351227,0.898590534273535,1.0
102000,1.9352993,107.83333333333333,2.0778122,0.16750796,32.901255091031395,32.901255091031395,0.34339194434384507,1.0
103000,1.8928081,128.36363636363637,2.1252875,0.17432153,23.649112504720687,23.649112504720687,0.3846423232287634,1.0
104000,1.8453642,254.66666666666666,2.4402552,0.15925042,35.01892929077148,35.01892929077148,0.22292964858934283,1.0
105000,1.8727033,167.5,2.3348615,0.20574884,32.96309718489647,32.96309718489647,0.4077525994507596,1.0
106000,1.871441,181.28571428571428,2.4128234,0.1649183,35.91510981321335,35.91510981321335,0.2267857655284128,1.0
107000,1.8786669,125.0,2.3087912,0.20349288,19.875980377197266,19.875980377197266,0.46140942140482366,1.0
108000,1.8391622,128.4,2.2004032,0.1681432,26.786579859256744,26.786579859256744,0.23017672601272351,1.0
109000,1.877687,115.66666666666667,2.3865905,0.19060928,17.363200843334198,17.363200843334198,0.23916859179735184,1.0
110000,1.8665121,455.25,2.335704,0.184513,94.23195177316666,94.23195177316666,1.0433877559182747,1.0
111000,1.8413539,188.4,2.4974957,0.16128038,38.86597065925598,38.86597065925598,0.2756650789640844,1.0
112000,1.8773643,218.0,2.4802556,0.17000252,47.63976780573527,47.63976780573527,0.15712864805633822,1.0
113000,1.8201802,249.16666666666666,2.2757201,0.17128399,25.724486336112022,25.724486336112022,0.29987623656052165,1.0
114000,1.8309022,236.5,2.7910507,0.16517857,67.87466061115265,67.87466061115265,0.4585017898740868,1.0
115000,1.80776,138.0,2.623919,0.19916539,27.34640703030995,27.34640703030995,0.21217527645889536,1.0
116000,1.825867,157.0,2.6642482,0.20255943,33.579057013988496,33.579057013988496,0.2085986322723329,1.0
117000,1.7850362,205.5,2.7638547,0.16598779,46.363284558057785,46.363284558057785,0.0565454496172606,1.0
118000,1.8658664,278.5,2.4017472,0.20983793,44.504457640647885,44.504457640647885,0.7172100121155381,1.0
119000,1.8550019,137.44444444444446,2.535208,0.19651332,38.767344779438446,38.767344779438446,0.4256799577366716,1.0
120000,1.8300453,122.42857142857143,2.3598063,0.20861037,21.043930642306805,21.043930642306805,0.22571504238294438,1.0
121000,1.7960085,143.33333333333334,2.7023444,0.18310484,29.510876735051472,29.510876735051472,0.333846691569003,1.0
122000,1.814585,230.75,2.401262,0.20243976,50.54398024082184,50.54398024082184,0.2856728025653865,1.0
123000,1.8119223,199.0,2.215681,0.1746792,41.02807796001434,41.02807796001434,0.13753821169302682,1.0
124000,1.8500457,622.3333333333334,2.3470142,0.21713054,137.78678937753043,137.78678937753043,0.8707877337001264,1.0
125000,1.7979665,283.6,2.5998871,0.21247065,32.68331789672375,32.68331789672375,3.302969525475055,1.0
126000,1.7897049,108.125,2.8739967,0.20138319,19.559779907975877,19.559779907975877,0.1038756179955921,1.0
127000,1.8049253,211.6,2.9331026,0.20335513,46.76172298192978,46.76172298192978,0.2289121307633953,1.0
128000,1.7819349,204.6,2.981551,0.17918716,46.51471681594849,46.51471681594849,0.1505362843956391,1.0
129000,1.8034694,148.5,2.61969,0.19144568,34.61939973490579,34.61939973490579,0.12081488665925073,1.0
130000,1.805119,115.0,2.7874088,0.20625326,23.092302548885346,23.092302548885346,0.24652848342666403,1.0
131000,1.8015631,124.2,2.8356445,0.19349614,21.74931139747302,21.74931139747302,0.12447669597653051,1.0
132000,1.7966272,160.71428571428572,2.8859713,0.18264683,34.513438642024994,34.513438642024994,0.20985916484694048,1.0
133000,1.8080149,250.0,2.9850008,0.18612577,54.52173137664795,54.52173137664795,0.33130981773138046,1.0
134000,1.8080608,319.0,2.981299,0.21854532,87.56466293334961,87.56466293334961,0.7268901803129211,1.0
135000,1.7466066,264.0,3.2957726,0.18925521,44.399360716342926,44.399360716342926,0.4600734019677475,1.0
136000,1.7342687,239.5,3.368959,0.19884707,54.28576890627543,54.28576890627543,0.22531597219343288,1.0
137000,1.7769222,162.0,3.1128433,0.19881465,34.74916406188692,34.74916406188692,0.19745132030461068,1.0
138000,1.7500694,111.16666666666667,3.0334306,0.18852541,23.959187030792236,23.959187030792236,0.07338013817934552,1.0
139000,1.7431895,148.33333333333334,3.2647781,0.19109237,24.739494013786317,24.739494013786317,0.1329892768524587,1.0
140000,1.7619067,152.77777777777777,2.9090998,0.20309608,36.158485716581346,36.158485716581346,0.2010740426419943,1.0
141000,1.7272031,98.0,3.2433271,0.18789911,21.34508874018987,21.34508874018987,0.10040475715110612,1.0
142000,1.7776046,224.2,3.0847309,0.2071574,48.49662261009216,48.49662261009216,0.36071824450045825,1.0
143000,1.7503438,None,3.2539825,0.1798281,None,None,None,1.0
144000,1.7352633,213.11111111111111,3.1621192,0.20440124,52.820090137422085,52.820090137422085,0.21990835726262503,1.0
145000,1.7734067,581.0,3.6101427,0.1921578,100.09269094467163,100.09269094467163,0.1906303552289804,1.0
146000,1.6815147,180.5,3.5644157,0.19338503,39.06045937538147,39.06045937538147,0.4478228224761551,1.0
147000,1.6660966,359.0,3.627751,0.18092689,87.24941086769104,87.24941086769104,0.2018370379228145,1.0
148000,1.7176615,274.375,3.5235512,0.19421527,65.37984205037355,65.37984205037355,0.41675929972302583,1.0
149000,1.7446003,124.66666666666667,3.6409683,0.20084019,26.9852778116862,26.9852778116862,0.2070289400483792,1.0
150000,1.7135273,206.66666666666666,3.4251423,0.19305179,47.24336786071459,47.24336786071459,0.4481816300637244,1.0
151000,1.7378619,95.88888888888889,3.1106942,0.19843143,20.046746598349678,20.046746598349678,0.1595738430817922,1.0
152000,1.713086,125.75,3.4956026,0.20156544,19.665243089199066,19.665243089199066,0.09114983067547655,1.0
153000,1.6749226,434.6666666666667,3.3982801,0.19245785,91.10530109703541,91.10530109703541,0.5040832801810211,1.0
154000,1.6719553,261.8333333333333,3.5004144,0.16899967,48.93431950807572,48.93431950807572,0.0689543176049483,1.0
155000,1.666984,114.4,3.736164,0.19198267,41.30881396929423,41.30881396929423,0.39145581936463714,1.0
156000,1.6143,78.8,4.1123886,0.17719585,17.14433742761612,17.14433742761612,0.034679852305106354,1.0
157000,1.6665131,298.0,3.5502656,0.19112283,72.3733545780182,72.3733545780182,0.23682265934185126,1.0
158000,1.622353,111.6,4.0966544,0.17405128,26.292478179931642,26.292478179931642,0.06251817822630983,1.0
159000,1.7507676,277.0,3.5204387,0.22924332,75.54642746845882,75.54642746845882,0.5918581084503481,1.0
160000,1.6136107,89.0,4.0374546,0.17444608,16.02561781803767,16.02561781803767,0.16806414561969518,1.0
161000,1.678662,259.0,3.8591716,0.17765945,61.52645993232727,61.52645993232727,0.19020740922132973,1.0
162000,1.6855924,381.5,3.496087,0.20938016,94.00735753774643,94.00735753774643,0.5306263153906912,1.0
163000,1.6675272,316.75,3.9353871,0.1918964,78.13548409938812,78.13548409938812,0.3836366795876529,1.0
164000,1.6298577,157.0,3.7836685,0.17641783,36.43398884534836,36.43398884534836,0.35818207792581236,1.0
165000,1.6699324,297.6,3.9362075,0.19068821,71.68443880081176,71.68443880081176,0.4658560327254236,1.0
166000,1.7011907,56.333333333333336,3.8523648,0.20140879,9.341188987096151,9.341188987096151,0.15761103166732937,1.0
167000,1.6520809,221.71428571428572,4.1814995,0.187091,56.845926801363625,56.845926801363625,0.2429519197321497,1.0
168000,1.6470901,166.66666666666666,4.236911,0.17786416,39.74622902274132,39.74622902274132,0.07746655086521059,1.0
169000,1.5886843,206.11111111111111,3.9885035,0.19398628,49.5143897400962,49.5143897400962,0.27209778674296103,1.0
170000,1.6890094,97.8,3.9759786,0.21105947,17.827656304836275,17.827656304836275,0.30548483664169906,1.0
171000,1.6362493,136.66666666666666,4.005215,0.19609605,35.72045292854309,35.72045292854309,0.3515625834683306,1.0
172000,1.62958,312.0,4.2607894,0.17153779,41.7484712600708,41.7484712600708,0.0570448444923386,1.0
173000,1.6608781,394.6666666666667,4.0283184,0.19291797,94.5548866589864,94.5548866589864,0.4514515770133585,1.0
174000,1.6457559,284.75,4.1605935,0.18072623,70.93800240755081,70.93800240755081,0.228559000272071,1.0
175000,1.5970935,304.6666666666667,4.315623,0.16842213,93.25038433074951,93.25038433074951,0.5205008536868263,1.0
176000,1.6260636,140.5,4.415917,0.1752436,37.37353456020355,37.37353456020355,0.09636040771147236,1.0
177000,1.644619,59.0,4.492066,0.19622356,10.107633590698242,10.107633590698242,0.11950765550136566,1.0
178000,1.6105226,539.75,4.4436893,0.1770533,136.69407886266708,136.69407886266708,0.7763699296629056,1.0
179000,1.6062448,130.4,4.375356,0.17571747,29.353109264373778,29.353109264373778,0.2450497465179069,1.0
180000,1.5904466,218.25,4.458746,0.16543493,54.44485220313072,54.44485220313072,0.10030725394608453,1.0
181000,1.6188359,376.2,4.340803,0.17937285,94.39449062347413,94.39449062347413,0.3667404240462929,1.0
182000,1.618423,152.66666666666666,4.3733945,0.15712132,36.62703853845596,36.62703853845596,0.14295712028009197,1.0
183000,1.6718094,160.42857142857142,4.125018,0.18133989,38.16828224488667,38.16828224488667,0.14162502883534347,1.0
184000,1.586829,301.0,4.3602066,0.17866924,74.76765807469685,74.76765807469685,0.18546498900589845,1.0
185000,1.6202492,296.14285714285717,4.42688,0.17218056,52.8160126209259,52.8160126209259,0.14328129722616723,1.0
186000,1.4780802,67.0,4.803993,0.17618406,63.636959535734995,63.636959535734995,0.19095761832535832,1.0
187000,1.574581,199.0,4.8430514,0.15956627,47.9382963180542,47.9382963180542,0.25812812192210305,1.0
188000,1.5866786,325.8,4.3238864,0.17793733,83.12290151119232,83.12290151119232,0.29195926669344774,1.0
189000,1.5498558,166.0,5.0056286,0.15916863,39.843711376190186,39.843711376190186,0.041570565415895544,1.0
190000,1.6083952,469.0,4.8317065,0.18017915,118.50552225112915,118.50552225112915,0.3180868794443086,1.0
191000,1.5651914,186.25,4.8283105,0.17661348,42.74666978418827,42.74666978418827,0.3270011232480101,1.0
192000,1.6193357,527.5,4.5407763,0.17511766,136.64877665042877,136.64877665042877,0.46084588846224506,1.0
193000,1.6075375,330.5,4.588163,0.17934683,84.93665581941605,84.93665581941605,0.3406001308831037,1.0
194000,1.5948797,242.5,4.7457447,0.1761834,60.28537321090698,60.28537321090698,0.1762101969216019,1.0
195000,1.580529,427.6666666666667,5.0107384,0.16291235,111.7466212908427,111.7466212908427,0.2630880771903321,1.0
196000,1.5789444,509.0,5.013521,0.17114894,133.19570922851562,133.19570922851562,0.4606342127081007,1.0
197000,1.5567952,None,5.0649185,0.1747324,None,None,None,1.0
198000,1.5696392,678.3333333333334,5.216293,0.15319075,177.20919863382974,177.20919863382974,0.6541039546961352,1.0
199000,1.4915437,417.0,5.012539,0.15880086,110.0777039527893,110.0777039527893,0.16850321662301818,1.0
200000,1.5225164,383.0,4.9559665,0.16687821,98.46123571395874,98.46123571395874,0.21274625675287098,1.0
201000,1.5651642,191.71428571428572,4.713402,0.16813847,47.536393591335845,47.536393591335845,0.15319819135090387,1.0
202000,1.5353975,161.85714285714286,4.8301773,0.16469085,40.05492888178144,40.05492888178144,0.09422088106761553,1.0
203000,1.5087268,188.5,5.0847454,0.15943071,46.28367829322815,46.28367829322815,0.21016396774393797,1.0
204000,1.5427002,189.0,5.023464,0.15742742,46.441649436950684,46.441649436950684,0.08762958807346877,1.0
205000,1.534509,469.3333333333333,4.9056106,0.16727723,119.89594030380249,119.89594030380249,0.6159469380509108,1.0
206000,1.5289546,170.75,5.3553724,0.15652505,40.40602886676788,40.40602886676788,0.3158669443873805,1.0
207000,1.49703,287.8333333333333,5.2373304,0.15296483,80.08183852434158,80.08183852434158,0.08829980774607975,1.0
208000,1.5430001,66.0,5.3241954,0.15391289,26.27441120147705,26.27441120147705,0.10701791051542386,1.0
209000,1.5062321,225.5,5.180282,0.15249015,56.60990944504738,56.60990944504738,0.09407720960734878,1.0
210000,1.4972081,92.8,5.3536844,0.15803707,21.24006439447403,21.24006439447403,0.10481506002834066,1.0
211000,1.5172602,999.0,5.365284,0.1555537,273.27378368377686,273.27378368377686,0.4287840490578674,1.0
212000,1.5309381,159.0,5.2267213,0.15919285,47.09307308197022,47.09307308197022,0.08889129008166492,1.0
213000,1.5358279,486.0,5.4698796,0.15122056,66.17469215393066,66.17469215393066,0.1516242847428657,1.0
214000,1.5481277,344.75,5.212286,0.16622753,113.34302767117818,113.34302767117818,0.3527753356611356,1.0
215000,1.5225405,173.25,5.1640015,0.16747504,36.64260830879211,36.64260830879211,0.08012136563193054,1.0
216000,1.5133932,269.75,5.326212,0.14313614,68.86556977033615,68.86556977033615,0.08441918201265253,1.0
217000,1.536116,999.0,5.4470963,0.14683041,276.57324504852295,276.57324504852295,0.5035901938099414,1.0
218000,1.4901057,363.0,5.7887597,0.1387678,95.23561763763428,95.23561763763428,0.14163939212448895,1.0
219000,1.4877999,671.0,5.782942,0.12549417,182.4716727733612,182.4716727733612,0.3327298499061726,1.0
220000,1.5217496,449.0,5.405717,0.14874175,119.5967766046524,119.5967766046524,0.28098919214486767,1.0
221000,1.4648498,687.0,5.7646856,0.1354324,100.62496948242188,100.62496948242188,0.10110095678828657,1.0
222000,1.5381413,214.75,5.374328,0.14320189,96.19949069023133,96.19949069023133,0.3313865889562294,1.0
223000,1.4764609,417.0,5.718852,0.13621502,111.74770832061768,111.74770832061768,0.17800120842002798,1.0
224000,1.4607086,394.6666666666667,5.640851,0.13857898,100.79595375061035,100.79595375061035,0.24568065302446485,1.0
225000,1.4855138,192.0,5.5122294,0.14004998,48.98369042078654,48.98369042078654,0.08282551267378342,1.0
226000,1.51575,407.5,5.557025,0.1295101,171.3444538116455,171.3444538116455,0.4230770340654999,1.0
227000,1.4543555,241.0,5.8624587,0.14006977,56.82078240315119,56.82078240315119,0.11006145741945754,1.0
228000,1.4437387,752.0,6.1812735,0.116404325,205.55605030059814,205.55605030059814,0.22207093349425122,1.0
229000,1.5116293,565.6666666666666,5.5956197,0.12462112,153.21917502085367,153.21917502085367,0.19990872816803554,1.0
230000,1.4904968,342.4,5.8992305,0.12543318,89.9160369873047,89.9160369873047,0.33275921929161995,1.0
231000,1.4677551,221.0,5.93476,0.11991599,58.20813798904419,58.20813798904419,0.027750219393055886,1.0
232000,1.5130217,292.0,5.873075,0.13230929,78.44671058654785,78.44671058654785,0.11031774268485606,1.0
233000,1.5334232,331.0,5.884177,0.12927727,87.60855575118747,87.60855575118747,0.17256062072868059,1.0
234000,1.5100937,247.0,5.8571115,0.122882314,64.48721600174903,64.48721600174903,0.1179776894976385,1.0
235000,1.4595569,281.0,5.793128,0.121074155,70.25179314613342,70.25179314613342,0.02678166957454664,1.0
236000,1.5016193,160.0,6.010825,0.12446231,28.286299765110016,28.286299765110016,0.017388053393612306,1.0
237000,1.4994826,485.5,6.0068393,0.115362324,126.0200088818868,126.0200088818868,0.15732487322141728,1.0
238000,1.4654285,174.66666666666666,6.102469,0.11384033,41.81288504600525,41.81288504600525,0.1459880813199561,1.0
239000,1.4612586,382.2,6.2952976,0.11232718,122.18977230787277,122.18977230787277,0.19289251933241758,1.0
240000,1.4931525,309.0,6.061997,0.11787336,55.90634775161743,55.90634775161743,0.03327414207160473,1.0
241000,1.4727054,237.5,6.3535147,0.1114711,59.6832172870636,59.6832172870636,0.08152304400573485,1.0
242000,1.4803222,414.0,5.9714875,0.10938126,110.21919691562653,110.21919691562653,0.20229777760687284,1.0
243000,1.4856303,153.33333333333334,5.8955483,0.12595716,38.72017086545626,38.72017086545626,0.12125243847373213,1.0
244000,1.4807318,518.6666666666666,6.0470624,0.1122416,139.53944985071817,139.53944985071817,0.23294614585271725,1.0
245000,1.443591,124.0,6.387165,0.108336024,30.691439986228943,30.691439986228943,0.029161535610910505,1.0
246000,1.470656,239.0,6.152512,0.11505997,55.75479316711426,55.75479316711426,0.21107853204011917,1.0
247000,1.4240621,183.0,6.4409676,0.11148072,45.8903923034668,45.8903923034668,0.06005726259900257,1.0
248000,1.435011,915.6666666666666,6.558988,0.09921427,256.43270524342853,256.43270524342853,0.25958339977660216,1.0
249000,1.4175467,650.5,6.640532,0.1025735,178.68241834640503,178.68241834640503,0.18323408099240623,1.0
250000,1.409019,271.4,5.8670816,0.10346776,69.78581657409669,69.78581657409669,0.08587831811973956,1.0
251000,1.3880656,105.66666666666667,6.570986,0.10646618,25.76525753736496,25.76525753736496,0.013818017587376405,1.0
